,condition_1,condition_2,score,statistic,p_value,p_value_adj
44,Eczema,T-Cell Lymphoma,local_entropy_4,886726609.0,0.13762196949092956,0.4128659084727887
45,Eczema,T-Cell Lymphoma,local_entropy_5,886319756.5,0.17097358725602219,0.5129207617680666
46,Eczema,T-Cell Lymphoma,egophily_1,881112179.5,0.911394668625954,2.7341840058778617
47,Eczema,T-Cell Lymphoma,egophily_2,878295592.5,0.36208694115275974,1.0862608234582791
48,Eczema,T-Cell Lymphoma,egophily_3,879123254.0,0.49898367630050666,1.49695102890152
49,Eczema,T-Cell Lymphoma,egophily_4,880507483.5,0.7774064901547006,2.3322194704641017
50,Eczema,T-Cell Lymphoma,egophily_5,879715612.5,0.6116350600558649,1.8349051801675946
0,Psoriasis,Eczema,global_homophily,275.0,0.8044045263688424,2.413213579106527
1,Psoriasis,Eczema,global_entropy,310.0,0.6498096484686378,1.9494289454059133
2,Psoriasis,T-Cell Lymphoma,global_homophily,243.0,0.6752149898578899,2.0256449695736696
3,Psoriasis,T-Cell Lymphoma,global_entropy,278.0,0.7408025802000056,2.2224077406000164
4,Eczema,T-Cell Lymphoma,global_homophily,225.0,0.7069536211166604,2.1208608633499813
5,Eczema,T-Cell Lymphoma,global_entropy,237.0,0.9251189669830522,2.7753569009491565
6,Psoriasis,Eczema,local_homophily_1,1154664998.0,0.7926231134722181,2.3778693404166544
7,Psoriasis,Eczema,local_homophily_2,1152498272.5,0.8134290853199184,2.4402872559597553
8,Psoriasis,Eczema,local_homophily_3,1148328121.0,0.23213412761522068,0.696402382845662
9,Psoriasis,Eczema,local_homophily_4,1149064286.0,0.30507784595729615,0.9152335378718884
10,Psoriasis,Eczema,local_homophily_5,1150235839.5,0.4495174831046366,1.3485524493139098
11,Psoriasis,Eczema,local_entropy_1,1149676633.5,0.37583147786717996,1.12749443360154
12,Psoriasis,Eczema,local_entropy_2,1156858266.0,0.44336170748701853,1.3300851224610555
13,Psoriasis,Eczema,local_entropy_3,1160734781.5,0.09734023115970786,0.29202069347912357
14,Psoriasis,Eczema,local_entropy_4,1162374202.5,0.041865705017437284,0.12559711505231186
15,Psoriasis,Eczema,local_entropy_5,1160948669.0,0.08780939266741944,0.2634281780022583
16,Psoriasis,Eczema,egophily_1,1158888642.5,0.21566403564896686,0.6469921069469006
17,Psoriasis,Eczema,egophily_2,1155796511.5,0.6013576356105629,1.8040729068316885
18,Psoriasis,Eczema,egophily_3,1157623737.0,0.34591100328981517,1.0377330098694455
19,Psoriasis,Eczema,egophily_4,1156469429.5,0.49832879039357736,1.494986371180732
20,Psoriasis,Eczema,egophily_5,1155545688.5,0.6421340207231703,1.9264020621695108
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1363905668.0,0.640402310262749,1.921206930788247
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1365647418.5,0.9119909890685861,2.7359729672057584
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1364197343.5,0.6844514466584755,2.053354339975426
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1363005412.5,0.5159541336607568,1.5478624009822703
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1361643787.0,0.35370988473068776,1.0611296541920634
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1364789395.5,0.7749925375027876,2.3249776125083628
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1366167157.0,0.9964261754716676,2.989278526415003
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1372896298.5,0.17114957936377284,0.5134487380913185
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1371820962.5,0.25051053610860297,0.7515316083258089
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1371939850.5,0.2406483230227633,0.7219449690682899
31,Psoriasis,T-Cell Lymphoma,egophily_1,1363723003.0,0.6134831191364662,1.8404493574093987
32,Psoriasis,T-Cell Lymphoma,egophily_2,1356814333.0,0.055745588134822624,0.16723676440446789
33,Psoriasis,T-Cell Lymphoma,egophily_3,1355889007.5,0.03558547028409238,0.10675641085227715
34,Psoriasis,T-Cell Lymphoma,egophily_4,1357256479.0,0.06836440549362816,0.20509321648088447
35,Psoriasis,T-Cell Lymphoma,egophily_5,1357153445.0,0.06523893211081916,0.19571679633245748
36,Eczema,T-Cell Lymphoma,local_homophily_1,879165231.5,0.5054724081828021,1.5164172245484064
37,Eczema,T-Cell Lymphoma,local_homophily_2,881941759.5,0.9005968687231878,2.7017906061695633
38,Eczema,T-Cell Lymphoma,local_homophily_3,884167707.5,0.448752806006933,1.346258418020799
39,Eczema,T-Cell Lymphoma,local_homophily_4,882835817.5,0.7046980581770312,2.1140941745310937
40,Eczema,T-Cell Lymphoma,local_homophily_5,881065374.0,0.9011935994354756,2.703580798306427
41,Eczema,T-Cell Lymphoma,local_entropy_1,883536793.0,0.5627796578986796,1.6883389736960388
42,Eczema,T-Cell Lymphoma,local_entropy_2,878947746.0,0.46786335221421615,1.4035900566426485
43,Eczema,T-Cell Lymphoma,local_entropy_3,880326777.5,0.7383384807656728,2.2150154422970183
44,Eczema,T-Cell Lymphoma,local_entropy_4,878388907.0,0.37627781603922184,1.1288334481176654
45,Eczema,T-Cell Lymphoma,local_entropy_5,879549691.5,0.5789675106806067,1.73690253204182
46,Eczema,T-Cell Lymphoma,egophily_1,875827308.0,0.10545397777488208,0.31636193332464624
47,Eczema,T-Cell Lymphoma,egophily_2,873711766.0,0.026814252379055003,0.080442757137165
48,Eczema,T-Cell Lymphoma,egophily_3,871754390.0,0.005601148239197183,0.01680344471759155
49,Eczema,T-Cell Lymphoma,egophily_4,873508397.0,0.023100663376536736,0.0693019901296102
50,Eczema,T-Cell Lymphoma,egophily_5,874145274.0,0.03654877835239863,0.10964633505719588
0,Psoriasis,Eczema,global_homophily,285.0,0.9670765439062068,2.9012296317186204
1,Psoriasis,Eczema,global_entropy,287.0,1.0,3.0
2,Psoriasis,T-Cell Lymphoma,global_homophily,255.0,0.8773187974298976,2.631956392289693
3,Psoriasis,T-Cell Lymphoma,global_entropy,278.0,0.7408025802000056,2.2224077406000164
4,Eczema,T-Cell Lymphoma,global_homophily,231.0,0.8142326965950385,2.4426980897851154
5,Eczema,T-Cell Lymphoma,global_entropy,244.0,0.9625181489309257,2.887554446792777
6,Psoriasis,Eczema,local_homophily_1,1153513526.5,0.9979565064093859,2.993869519228158
7,Psoriasis,Eczema,local_homophily_2,1148161051.0,0.21745756917344394,0.6523727075203318
8,Psoriasis,Eczema,local_homophily_3,1151858164.0,0.7015817237848061,2.104745171354418
9,Psoriasis,Eczema,local_homophily_4,1154747036.5,0.7786517224028362,2.3359551672085086
10,Psoriasis,Eczema,local_homophily_5,1155540763.5,0.6429454407183783,1.928836322155135
11,Psoriasis,Eczema,local_entropy_1,1151378287.5,0.6213246597032219,1.863973979109666
12,Psoriasis,Eczema,local_entropy_2,1153891566.0,0.9327613720393084,2.7982841161179253
13,Psoriasis,Eczema,local_entropy_3,1153677700.5,0.9719240504571836,2.9157721513715504
14,Psoriasis,Eczema,local_entropy_4,1151869733.0,0.7035556100697029,2.1106668302091087
15,Psoriasis,Eczema,local_entropy_5,1151189235.5,0.5912693424447142,1.7738080273341426
16,Psoriasis,Eczema,egophily_1,1155495006.0,0.6492494071800723,1.9477482215402169
17,Psoriasis,Eczema,egophily_2,1155953137.0,0.5765258669117586,1.7295776007352757
18,Psoriasis,Eczema,egophily_3,1155362012.0,0.6726693202591341,2.0180079607774024
19,Psoriasis,Eczema,egophily_4,1155323116.5,0.6792110399733876,2.0376331199201627
20,Psoriasis,Eczema,egophily_5,1156558642.5,0.4854060974287211,1.4562182922861633
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1362705518.5,0.47606402791694935,1.4281920837508482
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1361218665.5,0.31049780252139014,0.9314934075641704
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1366892387.0,0.8858990556976669,2.6576971670930005
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1368184616.5,0.6838914386748909,2.0516743160246724
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1371046769.5,0.32161439847482987,0.9648431954244896
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1371511978.5,0.277017269026654,0.8310518070799621
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1367671973.5,0.7622251240043364,2.286675372013009
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1366378713.0,0.9691406868132662,2.9074220604397985
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1366187368.5,0.9997165677424289,2.9991497032272867
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1363370773.5,0.5652596195884937,1.6957788587654812
31,Psoriasis,T-Cell Lymphoma,egophily_1,1366798079.5,0.9007391688089194,2.702217506426758
32,Psoriasis,T-Cell Lymphoma,egophily_2,1368110926.0,0.6949351980087137,2.0848055940261414
33,Psoriasis,T-Cell Lymphoma,egophily_3,1369022313.0,0.5632056366309943,1.689616909892983
34,Psoriasis,T-Cell Lymphoma,egophily_4,1369165271.5,0.5436847784704348,1.6310543354113045
35,Psoriasis,T-Cell Lymphoma,egophily_5,1368784916.0,0.5963598230375635,1.7890794691126906
36,Eczema,T-Cell Lymphoma,local_homophily_1,879266005.5,0.5239945490430922,1.5719836471292765
37,Eczema,T-Cell Lymphoma,local_homophily_2,882390299.5,0.800747454140977,2.402242362422931
38,Eczema,T-Cell Lymphoma,local_homophily_3,883233277.0,0.6227612688219722,1.8682838064659166
39,Eczema,T-Cell Lymphoma,local_homophily_4,881857767.5,0.9195223729729273,2.7585671189187817
40,Eczema,T-Cell Lymphoma,local_homophily_5,883097477.0,0.6502990155057702,1.9508970465173106
41,Eczema,T-Cell Lymphoma,local_entropy_1,886573550.5,0.14916051845992384,0.4474815553797715
42,Eczema,T-Cell Lymphoma,local_entropy_2,882152363.0,0.8534203248608843,2.560260974582653
43,Eczema,T-Cell Lymphoma,local_entropy_3,881499735.5,0.9994310848623408,2.9982932545870224
44,Eczema,T-Cell Lymphoma,local_entropy_4,882783501.5,0.715769541086764,2.147308623260292
45,Eczema,T-Cell Lymphoma,local_entropy_5,881500309.0,0.999561125832486,2.998683377497458
46,Eczema,T-Cell Lymphoma,egophily_1,880406679.5,0.7546194259590139,2.2638582778770417
47,Eczema,T-Cell Lymphoma,egophily_2,880873837.0,0.8582469027111554,2.5747407081334663
48,Eczema,T-Cell Lymphoma,egophily_3,881904843.5,0.908908753363788,2.7267262600913638
49,Eczema,T-Cell Lymphoma,egophily_4,882050343.0,0.876219490234049,2.628658470702147
50,Eczema,T-Cell Lymphoma,egophily_5,880861735.5,0.8555627010998079,2.5666881032994238
0,Psoriasis,Eczema,global_homophily,196.0,0.06037852377658893,0.1811355713297668
1,Psoriasis,Eczema,global_entropy,378.0,0.06325686343591062,0.18977059030773186
2,Psoriasis,T-Cell Lymphoma,global_homophily,149.0,0.012704153613595066,0.0381124608407852
3,Psoriasis,T-Cell Lymphoma,global_entropy,385.0,0.00713597709133694,0.02140793127401082
4,Eczema,T-Cell Lymphoma,global_homophily,221.0,0.6383991346516564,1.9151974039549693
5,Eczema,T-Cell Lymphoma,global_entropy,288.0,0.27976029364828725,0.8392808809448618
6,Psoriasis,Eczema,local_homophily_1,1160812256.5,0.09293533576656297,0.2788060072996889
7,Psoriasis,Eczema,local_homophily_2,1159495116.5,0.16979343023553295,0.5093802907065988
8,Psoriasis,Eczema,local_homophily_3,1160160678.0,0.12703915104057964,0.38111745312173895
9,Psoriasis,Eczema,local_homophily_4,1155543733.5,0.642456037502072,1.927368112506216
10,Psoriasis,Eczema,local_homophily_5,1155709036.0,0.6154728286185044,1.846418485855513
11,Psoriasis,Eczema,local_entropy_1,1145275666.5,0.05763455330074039,0.17290365990222117
12,Psoriasis,Eczema,local_entropy_2,1146266193.5,0.09511872252642702,0.28535616757928106
13,Psoriasis,Eczema,local_entropy_3,1149628642.0,0.3703395894962759,1.1110187684888277
14,Psoriasis,Eczema,local_entropy_4,1150705718.5,0.5168708057326282,1.5506124171978848
15,Psoriasis,Eczema,local_entropy_5,1150988839.5,0.5598420192672628,1.6795260578017885
16,Psoriasis,Eczema,egophily_1,1166367952.0,0.003031318032868668,0.009093954098606005
17,Psoriasis,Eczema,egophily_2,1167017967.5,0.0019158364498156834,0.00574750934944705
18,Psoriasis,Eczema,egophily_3,1167294358.0,0.001544342756214206,0.004633028268642618
19,Psoriasis,Eczema,egophily_4,1167653156.5,0.0011593680897532656,0.003478104269259797
20,Psoriasis,Eczema,egophily_5,1167919917.5,0.0009328742543082215,0.0027986227629246646
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1374387561.0,0.09350812260069938,0.2805243678020981
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1370402792.5,0.38991749804870435,1.169752494146113
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1367668006.0,0.762841778896646,2.288525336689938
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1365261219.0,0.849838296104802,2.549514888314406
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1363806402.5,0.6268521975936561,1.8805565927809682
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1361044506.5,0.29342717603617097,0.8802815281085129
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1361143618.0,0.3032584111263906,0.9097752333791719
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1366905795.5,0.8837392154908901,2.65121764647267
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1367549500.0,0.7813418760113793,2.344025628034138
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1369127547.5,0.5488048629270895,1.6464145887812687
31,Psoriasis,T-Cell Lymphoma,egophily_1,1373048796.5,0.16003059240637008,0.4800917772191102
32,Psoriasis,T-Cell Lymphoma,egophily_2,1374083907.0,0.10717647580641965,0.32152942741925894
33,Psoriasis,T-Cell Lymphoma,egophily_3,1374858569.0,0.07690786787901947,0.2307236036370584
34,Psoriasis,T-Cell Lymphoma,egophily_4,1377831353.5,0.01752701807832176,0.052581054234965285
35,Psoriasis,T-Cell Lymphoma,egophily_5,1377958589.5,0.016331629648177453,0.048994888944532355
36,Eczema,T-Cell Lymphoma,local_homophily_1,881195391.0,0.9303239244018919,2.790971773205676
37,Eczema,T-Cell Lymphoma,local_homophily_2,879662307.5,0.6010440715288388,1.8031322145865163
38,Eczema,T-Cell Lymphoma,local_homophily_3,877374986.0,0.2408267605833646,0.7224802817500938
39,Eczema,T-Cell Lymphoma,local_homophily_4,879327551.5,0.5365598542055471,1.6096795626166411
40,Eczema,T-Cell Lymphoma,local_homophily_5,878247842.5,0.355036439642718,1.0651093189281542
41,Eczema,T-Cell Lymphoma,local_entropy_1,884484083.5,0.3963419353439739,1.1890258060319217
42,Eczema,T-Cell Lymphoma,local_entropy_2,883819332.5,0.5102231878060337,1.5306695634181011
43,Eczema,T-Cell Lymphoma,local_entropy_3,884979934.5,0.3229959966117508,0.9689879898352525
44,Eczema,T-Cell Lymphoma,local_entropy_4,884571589.0,0.3830596079018219,1.1491788237054656
45,Eczema,T-Cell Lymphoma,local_entropy_5,885382449.0,0.27015312989521256,0.8104593896856377
46,Eczema,T-Cell Lymphoma,egophily_1,876085355.5,0.1222504543518774,0.36675136305563216
47,Eczema,T-Cell Lymphoma,egophily_2,876263000.5,0.13646151927678812,0.40938455783036437
48,Eczema,T-Cell Lymphoma,egophily_3,876554151.5,0.15966239876394028,0.47898719629182085
49,Eczema,T-Cell Lymphoma,egophily_4,878199988.0,0.34800503553731954,1.0440151066119587
50,Eczema,T-Cell Lymphoma,egophily_5,878086381.0,0.33167262331926806,0.9950178699578042
0,Psoriasis,Eczema,global_homophily,249.0,0.43290643043315513,1.2987192912994654
1,Psoriasis,Eczema,global_entropy,318.0,0.5358325366152676,1.607497609845803
2,Psoriasis,T-Cell Lymphoma,global_homophily,303.0,0.37771810672393347,1.1331543201718004
3,Psoriasis,T-Cell Lymphoma,global_entropy,227.0,0.4402062445882329,1.3206187337646986
4,Eczema,T-Cell Lymphoma,global_homophily,310.0,0.11008970884332092,0.33026912652996276
5,Eczema,T-Cell Lymphoma,global_entropy,194.0,0.2694392206523065,0.8083176619569196
6,Psoriasis,Eczema,local_homophily_1,1158810931.5,0.22293971780011101,0.668819153400333
7,Psoriasis,Eczema,local_homophily_2,1155248940.0,0.691742769648895,2.075228308946685
8,Psoriasis,Eczema,local_homophily_3,1153708215.0,0.966329863189356,2.898989589568068
9,Psoriasis,Eczema,local_homophily_4,1153790869.5,0.95118627453799,2.85355882361397
10,Psoriasis,Eczema,local_homophily_5,1152259346.0,0.7710984797880289,2.3132954393640865
11,Psoriasis,Eczema,local_entropy_1,1143334939.0,0.019021134980420257,0.057063404941260776
12,Psoriasis,Eczema,local_entropy_2,1147147019.5,0.14252364573668586,0.42757093721005757
13,Psoriasis,Eczema,local_entropy_3,1151124298.0,0.58099692665817,1.7429907799745101
14,Psoriasis,Eczema,local_entropy_4,1153588026.0,0.9883707154686491,2.9651121464059473
15,Psoriasis,Eczema,local_entropy_5,1153968185.0,0.9187656360182714,2.7562969080548143
16,Psoriasis,Eczema,egophily_1,1158258970.0,0.27448909702387325,0.8234672910716198
17,Psoriasis,Eczema,egophily_2,1157066425.5,0.4153682241917869,1.2461046725753606
18,Psoriasis,Eczema,egophily_3,1156552090.5,0.4863443167974174,1.4590329503922521
19,Psoriasis,Eczema,egophily_4,1159348476.0,0.18052982163877962,0.5415894649163389
20,Psoriasis,Eczema,egophily_5,1158853038.0,0.22049862735899195,0.6614958820769758
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1364487123.0,0.7277033985810022,2.183110195743007
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1361924061.5,0.3841650699993515,1.1524952099980545
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1362464586.0,0.4472874573011212,1.3418623719033635
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1362734427.0,0.4808812551853787,1.4426437655561362
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1364045481.0,0.661834971640727,1.985504914922181
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1367562667.5,0.7790859092173329,2.337257727651999
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1363580987.5,0.594618323282613,1.783854969847839
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1367395684.0,0.8055378649019711,2.4166135947059133
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1369691940.0,0.4747886718157738,1.4243660154473212
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1368804976.5,0.5935246668950134,1.7805740006850401
31,Psoriasis,T-Cell Lymphoma,egophily_1,1372375174.5,0.20513586333403955,0.6154075900021186
32,Psoriasis,T-Cell Lymphoma,egophily_2,1371298112.0,0.29715941494224796,0.8914782448267439
33,Psoriasis,T-Cell Lymphoma,egophily_3,1369512923.0,0.49765078469871127,1.4929523540961338
34,Psoriasis,T-Cell Lymphoma,egophily_4,1371640044.0,0.266052880035051,0.798158640105153
35,Psoriasis,T-Cell Lymphoma,egophily_5,1371269785.5,0.2998990622830032,0.8996971868490097
36,Eczema,T-Cell Lymphoma,local_homophily_1,876377149.0,0.14419891503205257,0.4325967450961577
37,Eczema,T-Cell Lymphoma,local_homophily_2,877436229.5,0.24787022672617354,0.7436106801785206
38,Eczema,T-Cell Lymphoma,local_homophily_3,878965674.0,0.4709918035845172,1.4129754107535515
39,Eczema,T-Cell Lymphoma,local_homophily_4,879056342.5,0.48699386076635287,1.4609815822990586
40,Eczema,T-Cell Lymphoma,local_homophily_5,881083702.5,0.9053189900689781,2.715956970206934
41,Eczema,T-Cell Lymphoma,local_entropy_1,890134287.0,0.014075481500052346,0.042226444500157036
42,Eczema,T-Cell Lymphoma,local_entropy_2,884644338.5,0.37188518850767494,1.1156555655230247
43,Eczema,T-Cell Lymphoma,local_entropy_3,884107090.5,0.45913769032069884,1.3774130709620964
44,Eczema,T-Cell Lymphoma,local_entropy_4,883712077.5,0.5299978604559861,1.5899935813679582
45,Eczema,T-Cell Lymphoma,local_entropy_5,882863135.0,0.6989417286330226,2.0968251858990676
46,Eczema,T-Cell Lymphoma,egophily_1,881882923.5,0.9135195387189214,2.7405586161567643
47,Eczema,T-Cell Lymphoma,egophily_2,882088557.5,0.8676519393797938,2.6029558181393813
48,Eczema,T-Cell Lymphoma,egophily_3,881347519.5,0.9649270583546614,2.8947811750639842
49,Eczema,T-Cell Lymphoma,egophily_4,880594430.0,0.7964137306779133,2.38924119203374
50,Eczema,T-Cell Lymphoma,egophily_5,880736307.5,0.8276856543640105,2.4830569630920314
0,Psoriasis,Eczema,global_homophily,220.0,0.16675149999066252,0.5002544999719876
1,Psoriasis,Eczema,global_entropy,325.0,0.44511145053926726,1.3353343516178018
2,Psoriasis,T-Cell Lymphoma,global_homophily,226.0,0.4272549894438956,1.2817649683316867
3,Psoriasis,T-Cell Lymphoma,global_entropy,312.0,0.27988265728027595,0.8396479718408278
4,Eczema,T-Cell Lymphoma,global_homophily,255.0,0.7600159345153358,2.2800478035460072
5,Eczema,T-Cell Lymphoma,global_entropy,252.0,0.8142326965950385,2.4426980897851154
6,Psoriasis,Eczema,local_homophily_1,1153959904.5,0.9200677468447205,2.760203240534161
7,Psoriasis,Eczema,local_homophily_2,1146066359.5,0.08634962376788793,0.25904887130366383
8,Psoriasis,Eczema,local_homophily_3,1147955369.0,0.20033785998954146,0.6010135799686244
9,Psoriasis,Eczema,local_homophily_4,1150865734.5,0.5409460441760834,1.6228381325282502
10,Psoriasis,Eczema,local_homophily_5,1153322219.5,0.9628773330011207,2.888631999003362
11,Psoriasis,Eczema,local_entropy_1,1156527801.0,0.48946315779757377,1.4683894733927212
12,Psoriasis,Eczema,local_entropy_2,1160445145.5,0.1115444361548547,0.33463330846456407
13,Psoriasis,Eczema,local_entropy_3,1160590681.5,0.10421516921405709,0.31264550764217125
14,Psoriasis,Eczema,local_entropy_4,1159621903.5,0.160916995582702,0.482750986748106
15,Psoriasis,Eczema,local_entropy_5,1157198993.5,0.3981807679454833,1.19454230383645
16,Psoriasis,Eczema,egophily_1,1157481341.5,0.36109026412122924,1.0832707923636877
17,Psoriasis,Eczema,egophily_2,1156967961.5,0.4284539385085977,1.285361815525793
18,Psoriasis,Eczema,egophily_3,1155232825.5,0.6944803626536711,2.0834410879610132
19,Psoriasis,Eczema,egophily_4,1155005068.5,0.7335489367006618,2.2006468101019854
20,Psoriasis,Eczema,egophily_5,1155636617.5,0.6272329173661592,1.8816987520984774
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1370982163.0,0.3268201453638835,0.9804604360916505
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1371884254.0,0.24521643192856124,0.7356492957856837
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1369191821.5,0.5400961132725527,1.620288339817658
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1368895349.5,0.5808283968346061,1.7424851905038183
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1370026300.0,0.4336673422005983,1.301002026601795
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1361369686.5,0.3249999229290901,0.9749997687872702
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1360256038.0,0.22605992294691024,0.6781797688407307
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1360883212.0,0.27898458390901815,0.8369537517270544
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1363676426.5,0.6081737133644862,1.8245211400934587
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1361217102.0,0.31035517390606726,0.9310655217182018
31,Psoriasis,T-Cell Lymphoma,egophily_1,1372411197.5,0.20250748087827974,0.6075224426348392
32,Psoriasis,T-Cell Lymphoma,egophily_2,1367416450.5,0.8022384022620626,2.4067152067861874
33,Psoriasis,T-Cell Lymphoma,egophily_3,1369011006.5,0.5647641362050009,1.6942924086150026
34,Psoriasis,T-Cell Lymphoma,egophily_4,1370508968.5,0.378092824631005,1.1342784738930152
35,Psoriasis,T-Cell Lymphoma,egophily_5,1369840735.5,0.45622963697349606,1.368688910920488
36,Eczema,T-Cell Lymphoma,local_homophily_1,884250867.5,0.43350999462243234,1.300529983867297
37,Eczema,T-Cell Lymphoma,local_homophily_2,890840495.5,0.00795727557828264,0.02387182673484792
38,Eczema,T-Cell Lymphoma,local_homophily_3,887695069.0,0.07841892063005698,0.23525676189017095
39,Eczema,T-Cell Lymphoma,local_homophily_4,885287398.5,0.28206223829447363,0.8461867148834209
40,Eczema,T-Cell Lymphoma,local_homophily_5,884132138.0,0.45483069151109623,1.3644920745332887
41,Eczema,T-Cell Lymphoma,local_entropy_1,876090992.5,0.12375592731306066,0.371267781939182
42,Eczema,T-Cell Lymphoma,local_entropy_2,872374114.5,0.00948354668396068,0.02845064005188204
43,Eczema,T-Cell Lymphoma,local_entropy_3,872638099.5,0.011765863376273287,0.03529759012881986
44,Eczema,T-Cell Lymphoma,local_entropy_4,875219016.5,0.0741604192798495,0.22248125783954847
45,Eczema,T-Cell Lymphoma,local_entropy_5,875472731.0,0.08661699149531084,0.25985097448593253
46,Eczema,T-Cell Lymphoma,egophily_1,882486276.0,0.7789225469973146,2.3367676409919436
47,Eczema,T-Cell Lymphoma,egophily_2,879642448.0,0.5970884768107252,1.7912654304321756
48,Eczema,T-Cell Lymphoma,egophily_3,881996331.0,0.8883320480351338,2.6649961441054013
49,Eczema,T-Cell Lymphoma,egophily_4,883122634.5,0.645159385152356,1.9354781554570681
50,Eczema,T-Cell Lymphoma,egophily_5,882213212.0,0.8398786129528708,2.5196358388586124
0,Psoriasis,Eczema,global_homophily,338.0,0.30212892624113963,0.9063867787234189
1,Psoriasis,Eczema,global_entropy,225.0,0.2007106094285933,0.6021318282857799
2,Psoriasis,T-Cell Lymphoma,global_homophily,245.0,0.7077377131967695,2.1232131395903084
3,Psoriasis,T-Cell Lymphoma,global_entropy,293.0,0.5082395210756014,1.5247185632268043
4,Eczema,T-Cell Lymphoma,global_homophily,178.0,0.1387917384236097,0.4163752152708291
5,Eczema,T-Cell Lymphoma,global_entropy,322.0,0.06014174798802828,0.18042524396408482
6,Psoriasis,Eczema,local_homophily_1,1148690693.5,0.2650881763782582,0.7952645291347746
7,Psoriasis,Eczema,local_homophily_2,1146685310.0,0.11579933222762266,0.34739799668286797
8,Psoriasis,Eczema,local_homophily_3,1147685464.5,0.17938499918687723,0.5381549975606317
9,Psoriasis,Eczema,local_homophily_4,1150004007.5,0.418212077345846,1.254636232037538
10,Psoriasis,Eczema,local_homophily_5,1148075639.0,0.21023037564899605,0.6306911269469881
11,Psoriasis,Eczema,local_entropy_1,1158212953.0,0.2805887743589677,0.841766323076903
12,Psoriasis,Eczema,local_entropy_2,1161624845.5,0.06252593783690871,0.18757781351072614
13,Psoriasis,Eczema,local_entropy_3,1160457164.0,0.11092430401889986,0.33277291205669957
14,Psoriasis,Eczema,local_entropy_4,1161559902.0,0.06465821955530772,0.19397465866592317
15,Psoriasis,Eczema,local_entropy_5,1162653271.5,0.03581503032978945,0.10744509098936836
16,Psoriasis,Eczema,egophily_1,1148251031.0,0.22350805828913733,0.670524174867412
17,Psoriasis,Eczema,egophily_2,1148490536.0,0.24700291924844542,0.7410087577453363
18,Psoriasis,Eczema,egophily_3,1148577236.5,0.2552840624843613,0.7658521874530839
19,Psoriasis,Eczema,egophily_4,1150243826.0,0.4506182448415317,1.351854734524595
20,Psoriasis,Eczema,egophily_5,1150485321.5,0.48464294287256504,1.4539288286176952
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1363322424.5,0.5575669244619792,1.6727007733859376
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1362748277.0,0.48263336209117846,1.4479000862735354
